,Algorithm,Descriptor,Group,R2,RMSE,MSE,RPD,MAE,Explained Var
440,KNN,"('_seq_order_coupling_number', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.6095304376346868,4.166468121055721,17.359456603773587,1.6003184313117134,3.1003773584905647,0.642534650243301
441,SVR,"('_composition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.6092660056784722,3.6219423138079727,13.118466124552652,1.599776826331777,2.7813503511446203,0.6261261502992128
442,RF,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.6087206811952788,3.868644499582629,14.966410264150932,1.5986616362292665,2.9254716981132036,0.6088025577956462
443,SVR,"('_ctd', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.6082993844038538,3.7540221840248615,14.092682558150791,1.5978016781533562,3.1104607422963984,0.6124352573087432
444,Ada,"('_composition', '_conjoint_triad')","CTD,Conjoint Triad",0.6079117709747017,3.3026070561254985,10.907213367169936,1.5970116996705717,2.5751213855942914,0.6172546916731445
445,PLS,"('_aa_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.6077023141665372,3.3584835528156383,11.27941177453315,1.5965853020047112,2.8067956055737504,0.6095222813599306
446,KNN,"('_tripeptide_composition', '_conjoint_triad')","Composition,Conjoint Triad",0.6060592132313284,3.771387813224178,14.223366037735849,1.5932521970479447,3.0120754716981133,0.6888623869674492
447,Bag,"('_geary_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.60605056421499,4.002954804867438,16.02364716981132,1.5932347073161843,3.0556603773584907,0.6066873970279637
448,RF,"('_aa_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition",0.6052568617414498,3.307237432353819,10.937819433962282,1.5916321580896695,2.5396603773584934,0.6363039239024096
449,PLS,"('_moran_autocorrelation', '_distribution')","Autocorrelation,CTD",0.6049228006488383,3.295238209166282,10.858594855149406,1.59095910631318,2.4861546858404093,0.6173764309423185
450,KNN,"('_tripeptide_composition', '_geary_autocorrelation')","Composition,Autocorrelation",0.6046753100967057,4.012176748867246,16.097562264150937,1.5904610233414302,3.0969811320754714,0.6816952518603004
451,Ada,"('_aa_composition', '_transition')","Composition,CTD",0.6044169719600525,3.5444710146629017,12.56327477378546,1.5899416079324986,2.9044774316602435,0.6049196791218283
452,Ada,"('_dipeptide_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.6037019397142522,3.748645818949804,14.052345475929847,1.5885066112738524,2.8627604747629047,0.6049075264627375
453,RF,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation')","Autocorrelation,Autocorrelation",0.6030901307827491,3.417967662719505,11.682502943396235,1.5872818529452448,2.7692075471698128,0.6281979977527572
454,SVR,"('_aa_composition', '_distribution')","Composition,CTD",0.6022457333748372,4.317610587935233,18.641761189050428,1.5855961277577486,3.466467250369825,0.6073444766439986
455,PLS,"('_ctd', '_composition')","CTD,CTD",0.6015668002417688,3.4355727536332474,11.803160145507135,1.5842446179746132,2.787368795234306,0.6102209937119409
456,SVR,"('_normalized_moreaubroto_autocorrelation', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order",0.6015011814849685,3.993814328970835,15.950552894292764,1.5841141778863328,3.285951187305486,0.6029420523793085
457,KNN,"('_normalized_moreaubroto_autocorrelation', '_composition')","Autocorrelation,CTD",0.6001078595506889,3.617789380270776,13.0884,1.58135204936065,2.9316981132075477,0.6008789915995636
458,RF,"('_moran_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.5998769960857843,3.514012387087416,12.348283056603796,1.5808957783070798,2.6421509433962305,0.6130727368681386
459,SVR,"('_dipeptide_composition', '_distribution')","Composition,CTD",0.5998694101432911,3.186944669471678,10.156616326273943,1.58088079239797,2.0467867885244315,0.6209044641369372
460,SVR,"('_transition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5996713079905932,3.331064996900769,11.095994013577522,1.5804895955544165,2.588323096850755,0.6329937925315979
461,PLS,"('_normalized_moreaubroto_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5991795358580514,3.6059907792229517,13.003169499840954,1.5795197357835007,2.942749884019804,0.5991803736973496
462,KNN,"('_tripeptide_composition', '_ctd')","Composition,CTD",0.5980831919793661,3.6130747894227526,13.054309433962267,1.5773639671046542,2.9222641509433966,0.6086434359514177
463,KNN,"('_moran_autocorrelation', '_composition')","Autocorrelation,CTD",0.5978694931001021,3.6462024700817413,13.294792452830189,1.5769447926069609,2.74188679245283,0.6104052847459687
464,PLS,"('_moran_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5977044296387348,3.674232219450169,13.499982402445715,1.5766212460772122,2.9226608508973233,0.6205825657560056
465,KNN,"('_tripeptide_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition",0.5969291530684164,3.5060712840808885,12.292535849056605,1.5751042598617235,2.625283018867925,0.6089273283211927
466,KNN,"('_seq_order_coupling_number', '_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.5959871493161897,3.3889576512940005,11.485033962264149,1.5732669172904996,2.631320754716981,0.6000356156396237
467,SVR,"('_aa_composition', '_composition')","Composition,CTD",0.5959357072197383,3.864657801695286,14.935579924204239,1.5731667664902251,3.1259858345293634,0.597276974104015
468,SVR,"('_tripeptide_composition', '_distribution')","Composition,CTD",0.5946276871164488,3.7046620789705114,13.724521119362116,1.5706266369556348,2.8721208451911817,0.5948094432270911
469,RF,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.5942261072938708,3.5231870916854335,12.412847283018868,1.5698492482325102,2.822490566037734,0.6635516065964332
470,KNN,"('_normalized_moreaubroto_autocorrelation', '_distribution')","Autocorrelation,CTD",0.5934765901566534,3.895001150483032,15.171033962264145,1.568401395868656,3.1433962264150943,0.5945892595730685
471,KNN,"('_composition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.5933288947491695,4.1661393377000815,17.356716981132074,1.5681165628470266,3.3264150943396227,0.5934132434183617
472,Bag,"('_ctd', '_transition')","CTD,CTD",0.5927454394085003,3.5232248306838394,12.413113207547168,1.5669928751093671,2.6241509433962267,0.5940528284380391
473,KNN,"('_aa_composition', '_conjoint_triad')","Composition,Conjoint Triad",0.5922106132820656,3.6059583814925817,13.002935849056602,1.5659649625100032,3.0283018867924527,0.6278003280156392
474,RF,"('_normalized_moreaubroto_autocorrelation', '_transition')","Autocorrelation,CTD",0.5919321566842735,4.0205281545475415,16.164646641509453,1.5654305811607134,3.1809811320754733,0.5940003235677064
475,RF,"('_normalized_moreaubroto_autocorrelation', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order",0.5907259301821215,3.589628653206977,12.885433867924538,1.5631220337391278,2.5822452830188696,0.5972601875991091
476,RF,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.5907146107030004,3.4850479518100066,12.14555922641512,1.5631004181989367,2.832018867924531,0.5924952070355539
477,KNN,"('_geary_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.5905312371527052,3.5618354395049194,12.686671698113209,1.5627503751711485,2.7864150943396218,0.6124937304626326
478,Bag,"('_aa_composition', '_geary_autocorrelation')","Composition,Autocorrelation",0.5903412778242889,3.719513053948132,13.834777358490562,1.5623880083800303,2.9067924528301883,0.6241351550840226
479,Ada,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.5897167867503516,3.744056900344602,14.017962073018028,1.5611985020911914,2.6842582815852474,0.5958819945130501
480,Ada,"('_aa_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.5897162505448257,3.374107062097288,11.384598466494793,1.561197481914864,2.6901383661449043,0.6025003978812455
481,KNN,"('_composition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.589442979693672,3.7906200020577097,14.368799999999995,1.560677821113208,2.8867924528301883,0.631944448513197
482,SVR,"('_normalized_moreaubroto_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5893143844002227,4.029940642555565,16.240421582521158,1.5604334595774445,3.3320047272520936,0.5959034311674515
483,Ada,"('_ctd', '_distribution')","CTD,CTD",0.5893082728947443,3.8370921914742815,14.723276485872912,1.560421849125509,3.2235369561947054,0.6075200758852987
484,KNN,"('_conjoint_triad', '_amp_pseudo_aa_composition')","Conjoint Triad,Pseudo Composition",0.5892435752822647,3.37988723714994,11.423637735849054,1.5602989544637629,2.4271698113207543,0.6412820813469032
485,PLS,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.5891281467139995,3.699942879347459,13.689577310433965,1.5600797672353586,2.9701991738658773,0.5891313953742436
486,SVR,"('_transition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.5891028326277464,3.6158486818084663,13.074361689736028,1.5600317106835149,2.9204012865357143,0.5891471055348847
487,Ada,"('_tripeptide_composition', '_transition')","Composition,CTD",0.5888452271846212,3.6278421215278236,13.161238458731505,1.559542921967104,2.7607811712167156,0.5971470716571995
488,Bag,"('_aa_composition', '_transition')","Composition,CTD",0.5884316069809123,3.696155064949379,13.661562264150946,1.5587590660854505,2.95245283018868,0.6314319304414078
489,Ada,"('_composition', '_distribution')","CTD,CTD",0.5883828032944063,3.9446002970211103,15.559871503259034,1.5586666556559785,3.2458813544500935,0.5925592880532979
490,PLS,"('_dipeptide_composition', '_conjoint_triad')","Composition,Conjoint Triad",0.5877990273917268,2.885098240907485,8.323791859687466,1.5575625408110656,2.315202840697446,0.6102034406211154
491,RF,"('_composition', '_distribution')","CTD,CTD",0.5866769591525058,3.577574824184888,12.799041622641532,1.5554469084443596,2.71558490566038,0.6102102364755639
492,Bag,"('_seq_order_coupling_number', '_quasi_seq_order')","Quasi-Sequence-Order,Quasi-Sequence-Order",0.5865059825532151,3.7007271085660287,13.69538113207548,1.5551252925215144,3.1,0.6033441548111937
493,Ada,"('_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Pseudo Composition,Pseudo Composition",0.5863675232484024,3.6267114115083943,13.153035662365214,1.5548649894732767,2.993163555124235,0.5926925364238762
494,Bag,"('_geary_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.5858831537536343,3.854963230620231,14.860741509433966,1.5539554037748835,2.968113207547169,0.5876459047852602
495,Bag,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation')","Autocorrelation,Autocorrelation",0.5852601855214851,3.5107616224704468,12.325447169811325,1.552787890293552,2.731509433962265,0.5881492964481724
496,SVR,"('_distribution', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.5842607774857931,3.5995743383066903,12.956935416996044,1.5509203704880352,2.740853179345568,0.6008459992378827
497,KNN,"('_aa_composition', '_transition')","Composition,CTD",0.5842412252646836,3.950900542197896,15.609615094339631,1.550883901871646,3.0558490566037744,0.6442599881399815
498,KNN,"('_distribution', '_conjoint_triad')","CTD,Conjoint Triad",0.5841205381304604,3.389567791226598,11.48916981132076,1.5506588543134594,2.658490566037736,0.5921101518002114
499,PLS,"('_aa_composition', '_transition')","Composition,CTD",0.5834351844346528,3.7060901787938447,13.735104413352193,1.5493827176601518,2.923553208572911,0.5870054298265335
500,Bag,"('_ctd', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.5833611624223991,4.177112390698663,17.448267924528302,1.5492450762419236,3.3618867924528315,0.5924620192099261
501,SVR,"('_transition', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.5831801043357367,3.957010690730663,15.657933606556757,1.5489085594152932,2.983894591136484,0.5833535518722799
502,KNN,"('_dipeptide_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.5823084453626429,3.4648978312689223,12.005516981132073,1.547291546646876,2.6660377358490566,0.5960759198293737
503,RF,"('_tripeptide_composition', '_pseudo_aa_composition')","Composition,Pseudo Composition",0.5816222822938706,3.6880154708471,13.601458113207554,1.5460222032545727,2.78067924528302,0.6260306415487067
504,Bag,"('_aa_composition', '_composition')","Composition,CTD",0.5813038261910117,3.9654429432093767,15.724737735849047,1.54543414693897,2.9160377358490552,0.5973704851859845
505,KNN,"('_aa_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.5803045610938035,3.890992985742116,15.139826415094344,1.543593265942876,2.9883018867924527,0.5903722882682023
506,Bag,"('_normalized_moreaubroto_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5789360352915227,3.9089466804937887,15.279864150943412,1.5410827608492803,3.098867924528303,0.5826510669156093
507,KNN,"('_dipeptide_composition', '_geary_autocorrelation')","Composition,Autocorrelation",0.5786729693794178,3.0962009588136383,9.586460377358494,1.5406015792329033,2.4309433962264158,0.6414845379406638
508,Bag,"('_normalized_moreaubroto_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5781286028347389,3.974045275164413,15.793035849056597,1.5396072920167547,2.9707547169811312,0.5816965791459192
509,Ada,"('_dipeptide_composition', '_composition')","Composition,CTD",0.577596462905481,3.6013008103888846,12.96936752690764,1.538637195132525,2.8407448286249632,0.5802509919287494
510,KNN,"('_composition', '_conjoint_triad')","CTD,Conjoint Triad",0.5770030222657196,3.9162901197289743,15.337328301886785,1.5375575061895639,3.044528301886793,0.5998511390295251
511,Bag,"('_seq_order_coupling_number', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.5759192895964568,3.9404441374038015,15.527099999999995,1.5355916454765186,2.936792452830189,0.5759464064547634
512,SVR,"('_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Pseudo Composition,Pseudo Composition",0.5748853512908603,4.071116896389696,16.573992784069667,1.533723121790024,3.2169658413382054,0.5773099991640868
513,Bag,"('_tripeptide_composition', '_geary_autocorrelation')","Composition,Autocorrelation",0.5748542306562123,4.013887919015066,16.111296226415096,1.5336669865608106,3.0971698113207538,0.5776560511971478
514,PLS,"('_normalized_moreaubroto_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5746685755557805,4.067966086162187,16.548348078165702,1.5333322309326234,3.2841183380607037,0.5830066350327425
515,KNN,"('_composition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5733479212848056,3.957373819488096,15.6608075471698,1.5309572615689468,3.0237735849056597,0.5903423442156529
516,Bag,"('_composition', '_distribution')","CTD,CTD",0.5720108419091112,3.548711698205578,12.593354716981125,1.5285639618693794,2.9822641509433967,0.5774075312624997
517,SVR,"('_normalized_moreaubroto_autocorrelation', '_ctd')","Autocorrelation,CTD",0.5706832560235949,3.328432482883882,11.078462793116564,1.5261987254649625,2.674128394107686,0.5789271608658161
518,Bag,"('_normalized_moreaubroto_autocorrelation', '_transition')","Autocorrelation,CTD",0.5704188141374136,3.8732225381700807,15.001852830188682,1.5257289039123134,3.1350943396226416,0.572485947951813
519,Bag,"('_quasi_seq_order', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.5702025526370995,3.7226775715722136,13.858328301886791,1.5253450045424968,3.0011320754716984,0.5853337771742132
520,KNN,"('_dipeptide_composition', '_conjoint_triad')","Composition,Conjoint Triad",0.5700654396719005,3.727770338702911,13.896271698113216,1.5251017567632226,3.0573584905660383,0.6316902388557937
521,RF,"('_aa_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.5698023973577404,3.6707577928249244,13.474462773584914,1.5246354272967944,3.1209245283018863,0.5826501167053182
522,Bag,"('_ctd', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.5697114432117788,3.3795592545059736,11.421420754716973,1.5244742805036988,2.652264150943394,0.6205869015274197
523,Ada,"('_normalized_moreaubroto_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5686728940419254,3.920603845843956,15.37113451604642,1.5226378602350847,2.9743553133704204,0.5698488605721391
524,Ada,"('_normalized_moreaubroto_autocorrelation', '_ctd')","Autocorrelation,CTD",0.5679708261919281,3.6131233660034985,13.054660457960455,1.5214001779223778,2.988000270999553,0.5685829443959982
525,Bag,"('_aa_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.5677718727438473,3.9879438594863768,15.903696226415095,1.5210499894086802,3.3492452830188677,0.5724845519758551
526,RF,"('_geary_autocorrelation', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order",0.5659603004549622,3.3027495663633353,10.908154698113195,1.5178724307523992,2.4035660377358465,0.5912714267339847
527,RF,"('_transition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.5654947486424521,3.5236885824963435,12.41638122641509,1.517059048583136,2.817943396226416,0.6001139204173129
528,PLS,"('_aa_composition', '_ctd')","Composition,CTD",0.5654284705166689,3.831598148067203,14.681144368272022,1.516943358003284,3.070868060029571,0.5655705462566187
529,Ada,"('_transition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.5653624965594628,4.047842546589513,16.385029281980277,1.51682822464107,3.1692598175262865,0.5701911136644381
530,KNN,"('_seq_order_coupling_number', '_quasi_seq_order')","Quasi-Sequence-Order,Quasi-Sequence-Order",0.5648414141337991,3.8995200478743013,15.206256603773591,1.5159197865305112,2.984528301886793,0.6094072322856842
531,Bag,"('_transition', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.5640104452442969,3.663285719699044,13.419662264150945,1.514474473266209,2.785094339622641,0.5771224468080185
532,KNN,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.5640008845127347,3.761751900177705,14.150777358490574,1.5144578682287657,2.857358490566038,0.5886448308435204
533,Ada,"('_tripeptide_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition",0.563401135065746,3.8688144265535667,14.967725067109,1.5134173164954363,3.0181502175705344,0.6066153225054307
534,RF,"('_aa_composition', '_ctd')","Composition,CTD",0.5628472122884498,3.761672467761781,14.150179754717007,1.5124581758060995,3.0359433962264166,0.5640097050956612
535,Ada,"('_normalized_moreaubroto_autocorrelation', '_transition')","Autocorrelation,CTD",0.5623193149582191,3.714997695994557,13.801207881244869,1.51154579429724,3.150645021367304,0.5629730607297914
536,SVR,"('_composition', '_transition')","CTD,CTD",0.5615287122188928,3.97568097386086,15.806039205919236,1.5101824536949395,3.1683513364771576,0.5665697564847876
537,Bag,"('_seq_order_coupling_number', '_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.5609539063116371,3.981054899547047,15.848798113207547,1.5091935528551323,3.343962264150944,0.5822870433925051
538,KNN,"('_geary_autocorrelation', '_distribution')","Autocorrelation,CTD",0.5601778260583474,3.5912713888926935,12.897230188679252,1.5078614548847715,2.7883018867924534,0.5601831143670817
539,SVR,"('_aa_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition",0.5593579116497389,3.967751847308483,15.74305472181988,1.5064579428128009,3.2182176598406618,0.5619137107665756
540,PLS,"('_transition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.5592055728560306,3.6380654720481904,13.235520378909223,1.5061976039754503,3.035888669793254,0.5608862928253473
541,SVR,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.5590801417266691,3.627378422009954,13.157874216463425,1.5059833501819704,3.031872278233108,0.5591197860701602
542,KNN,"('_dipeptide_composition', '_composition')","Composition,CTD",0.5588887392871913,3.607786129292725,13.016120754716976,1.5056565843657317,2.6981132075471685,0.5938610991671045
543,Bag,"('_tripeptide_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.5585909392319282,3.909011601174037,15.28037169811321,1.505148597210558,2.9183018867924524,0.5656771522136801
544,KNN,"('_geary_autocorrelation', '_transition')","Autocorrelation,CTD",0.5573397182728499,3.7300776460126164,13.913479245283018,1.5030198697803407,2.980377358490565,0.659128460286484
545,KNN,"('_ctd', '_distribution')","CTD,CTD",0.5571820681716442,4.002857469924242,16.022867924528306,1.502752296686647,3.1418867924528313,0.5652071526606027
546,SVR,"('_normalized_moreaubroto_autocorrelation', '_transition')","Autocorrelation,CTD",0.5568983463851178,4.418066417714933,19.519310871340465,1.5022711070592052,3.644055510443762,0.5580398684100528
547,RF,"('_geary_autocorrelation', '_transition')","Autocorrelation,CTD",0.5546375162750108,4.070432388603043,16.568419830188674,1.4984532045840075,3.1043584905660357,0.5674863244552429
548,SVR,"('_transition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.554033389164948,4.020011590552212,16.160493188174126,1.4974379234335666,3.0242867441015084,0.5799016488622557
549,RF,"('_ctd', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5530249352268346,3.694944797504258,13.652617056603782,1.4957477285959655,2.8791698113207564,0.5638770388424535
550,KNN,"('_ctd', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.5528497024672598,3.813995082661492,14.546558490566039,1.495454617211012,2.9309433962264144,0.5767563645786665
551,Bag,"('_composition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.5510000649254052,4.192654178036124,17.578349056603766,1.4923712052482014,3.3232075471698117,0.603480896472532
552,Bag,"('_transition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5497262549453898,3.909439954100456,15.283720754716981,1.4902587750585234,2.878867924528302,0.5749904170457233
553,Bag,"('_ctd', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5492197676358945,3.9397617493332566,15.52172264150944,1.4894213278491943,3.0118867924528305,0.5517584665548827
554,Bag,"('_aa_composition', '_ctd')","Composition,CTD",0.5486498687413923,3.5608606125327054,12.679728301886795,1.4884807191953349,3.0249056603773585,0.5754176223614587
555,SVR,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation')","Autocorrelation,Autocorrelation",0.5481737576002096,3.579179653165018,12.81052698963046,1.4876962704637933,3.0254466772974618,0.6198114088634957
556,PLS,"('_transition', '_distribution')","CTD,CTD",0.5480037518019343,3.759300591286877,14.132340935649859,1.4874164663952265,3.1425573968429648,0.5502727906128516
557,RF,"('_normalized_moreaubroto_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5476728080148415,3.726381169800201,13.885916622641515,1.4868722350085524,2.8402075471698134,0.5701062597135065
558,PLS,"('_transition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5464714415655778,3.8498270064599054,14.821167979668035,1.4849016171872012,3.142646990387404,0.5795065021632042
559,PLS,"('_aa_composition', '_distribution')","Composition,CTD",0.5457468980413378,3.701609559304132,13.701913329531731,1.4837169194933135,2.882531643701284,0.5459737149770123
560,SVR,"('_normalized_moreaubroto_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.545488376057346,3.648912115170453,13.314559624237704,1.4832948972828028,2.9191491705894563,0.54681167883921
561,PLS,"('_seq_order_coupling_number', '_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.5421579862872259,3.6985902193477815,13.679569610655069,1.4778902312055664,3.119003277215891,0.5562537266242447
562,SVR,"('_distribution', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5408667397806075,3.537293514199909,12.51244540560074,1.4758105907468484,2.7222940099162414,0.5665266490596255
563,PLS,"('_seq_order_coupling_number', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.5403363322385788,3.4037038791889844,11.58520009720614,1.4749588734297128,2.793402429664261,0.5407548958639741
564,SVR,"('_quasi_seq_order', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.5369322346654695,3.3299997970376443,11.088898648270753,1.469527524314843,2.6809824776590707,0.5674621446293695
565,Bag,"('_aa_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition",0.5347303798795356,4.030172757194186,16.24229245283019,1.4660461843345514,3.2654716981132084,0.5389951168951105
566,RF,"('_aa_composition', '_transition')","Composition,CTD",0.5342873983852774,3.655890297577948,13.365533867924574,1.4653487737063149,2.9466981132075483,0.572211931882318
567,Bag,"('_aa_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.5342677961220779,3.4837818314378706,12.136735849056606,1.4653179357544277,2.5520754716981138,0.6025135619620811
568,SVR,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.5333177472639092,3.9124278265382375,15.307091497870715,1.46382566467501,3.066182458468812,0.5672932480523769
569,Bag,"('_tripeptide_composition', '_conjoint_triad')","Composition,Conjoint Triad",0.5322156840227132,3.4566935340986253,11.948730188679242,1.4621003185247368,2.685471698113208,0.5734150780937071
570,Bag,"('_composition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.5319951958665349,4.184591231361183,17.510803773584904,1.461755862891804,3.5086792452830187,0.5429295185704898
571,Ada,"('_composition', '_transition')","CTD,CTD",0.5307381827145184,3.5591820761232014,12.667777050996662,1.4597967449525622,2.8134538394908404,0.5503046603431216
572,KNN,"('_composition', '_distribution')","CTD,CTD",0.5293764065890487,3.5660442647439483,12.716671698113206,1.4576832124982733,2.8456603773584908,0.5296576176818173
573,KNN,"('_composition', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.5293531424218687,3.899178433058712,15.203592452830188,1.4576471852684278,3.1894339622641508,0.6331295853113106
574,PLS,"('_composition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5271044414521402,3.612609544232975,13.050947719083185,1.4541773719927062,2.9789907077395634,0.5308771170026987
575,Bag,"('_aa_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.5268029307008367,3.870377096346623,14.979818867924525,1.4537140132724626,3.1611320754716976,0.5301143815398957
576,KNN,"('_normalized_moreaubroto_autocorrelation', '_ctd')","Autocorrelation,CTD",0.5263071488062963,3.8053507511953018,14.480694339622646,1.4529530626185048,3.2301886792452836,0.5292586423100072
577,Bag,"('_distribution', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5254115009657871,4.402031263551296,19.377879245283026,1.4515814018764943,3.4652830188679244,0.5619545360778183
578,SVR,"('_ctd', '_distribution')","CTD,CTD",0.5237517596802915,4.061200943461997,16.493353103176617,1.4490497890298548,3.325218782126037,0.5239132453704183
579,KNN,"('_normalized_moreaubroto_autocorrelation', '_transition')","Autocorrelation,CTD",0.5235465842584246,3.86567478060868,14.943441509433965,1.4487377528407208,3.11622641509434,0.5240776279829045
580,Bag,"('_geary_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.5231289501251677,3.811831877739488,14.530062264150946,1.4481032261013451,2.785471698113207,0.5277233328652047
581,RF,"('_moran_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.5192177097224242,4.17583305664644,17.437581716981153,1.4422009225062318,3.135452830188681,0.5285635395279191
582,Bag,"('_moran_autocorrelation', '_distribution')","Autocorrelation,CTD",0.5174121550295887,3.780120044015773,14.289307547169813,1.4395004682113877,2.8632075471698113,0.5197117842397487
583,KNN,"('_tripeptide_composition', '_composition')","Composition,CTD",0.5129765296721573,3.513611269184938,12.345464150943394,1.4329302616546309,2.7381132075471686,0.5924804058153386
584,KNN,"('_moran_autocorrelation', '_transition')","Autocorrelation,CTD",0.5122268870408522,3.627239711478732,13.156867924528305,1.4318287263086282,3.053207547169812,0.6199412892760934
585,PLS,"('_ctd', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5122135506510941,3.6026512691383425,12.979096167024109,1.4318091526237624,2.966299880766829,0.5188180015546873
